order_id,order_datetime,buyer_id,buyer_type,fruit_type,quantity,catalog_price,paid_amount,is_anomaly
ORD-01578,2024-11-07 12:00:00,BUY-0055,retail,Anggur,2,54949.0,103179.0,False
ORD-02379,2024-11-07 13:00:00,BUY-0070,retail,Pepaya,2,10185.0,19373.0,False
ORD-01319,2024-11-07 17:00:00,BUY-0085,retail,Mangga,2,25194.0,45583.0,False
ORD-02659,2024-11-07 19:00:00,BUY-0075,retail,Anggur,2,49881.0,96585.0,False
ORD-02149,2024-11-07 20:00:00,BUY-0037,retail,Mangga,2,24625.0,48001.0,False
ORD-02202,2024-11-08 10:00:00,BUY-0050,retail,Nanas,4,12718.0,49642.0,False
ORD-04092,2024-11-08 12:00:00,BUY-0100,reseller,Pepaya,26,9641.0,228575.0,False
ORD-03800,2024-11-08 12:00:00,BUY-0017,retail,Pisang,2,16406.0,31363.0,False
ORD-01376,2024-11-08 20:00:00,BUY-0066,retail,Nanas,2,12088.0,23678.0,False
ORD-03998,2024-11-08 20:00:00,BUY-0007,retail,Pisang,4,16814.0,67014.0,False
ORD-00704,2024-11-09 08:00:00,BUY-0126,retail,Pisang,2,16924.0,31740.0,False
ORD-02012,2024-11-09 09:00:00,BUY-0073,reseller,Jeruk,23,23452.0,500202.0,False
ORD-01766,2024-11-09 10:00:00,BUY-0076,retail,Anggur,2,53885.0,100030.0,False
ORD-01189,2024-11-09 10:00:00,BUY-0079,retail,Nanas,3,12711.0,35638.0,False
ORD-02871,2024-11-09 11:00:00,BUY-0006,reseller,Semangka,17,9606.0,159988.0,False
ORD-02144,2024-11-09 14:00:00,BUY-0118,retail,Mangga,3,26188.0,75141.0,False
ORD-03981,2024-11-09 18:00:00,BUY-0141,retail,Nanas,2,12184.0,22212.0,False
ORD-02623,2024-11-09 19:00:00,BUY-0034,retail,Apel,3,33765.0,92263.0,False
ORD-02576,2024-11-10 08:00:00,BUY-0116,reseller,Nanas,27,13097.0,344162.0,False
ORD-00028,2024-11-10 11:00:00,BUY-0005,retail,Semangka,4,10235.0,40617.0,False
ORD-00744,2024-11-10 12:00:00,BUY-0022,retail,Anggur,2,49958.0,92969.0,False
ORD-02174,2024-11-10 15:00:00,BUY-0080,retail,Pepaya,3,10171.0,29522.0,False
ORD-03673,2024-11-11 12:00:00,BUY-0009,retail,Nanas,4,12667.0,46644.0,False
ORD-00228,2024-11-11 16:00:00,BUY-0122,retail,Mangga,1,26248.0,24733.0,False
ORD-03860,2024-11-11 16:00:00,BUY-0108,retail,Anggur,2,52436.0,103274.0,False
ORD-01386,2024-11-11 18:00:00,BUY-0058,retail,Apel,2,31784.0,60253.0,False
ORD-02273,2024-11-11 20:00:00,BUY-0097,retail,Semangka,2,9756.0,18577.0,False
ORD-02312,2024-11-12 09:00:00,BUY-0041,retail,Semangka,3,10438.0,29106.0,False
ORD-01441,2024-11-12 11:00:00,BUY-0045,reseller,Anggur,13,53365.0,634105.0,False
ORD-00353,2024-11-12 13:00:00,BUY-0131,retail,Pepaya,4,9790.0,36331.0,False
ORD-03937,2024-11-12 16:00:00,BUY-0007,retail,Semangka,1,9587.0,9321.0,False
ORD-02325,2024-11-12 20:00:00,BUY-0031,retail,Apel,1,32061.0,29347.0,False
ORD-02306,2024-11-13 08:00:00,BUY-0015,retail,Semangka,1,9589.0,9446.0,False
ORD-02401,2024-11-13 15:00:00,BUY-0150,retail,Pisang,4,17227.0,64081.0,False
ORD-00334,2024-11-13 15:00:00,BUY-0075,retail,Semangka,1,10309.0,10040.0,False
ORD-01485,2024-11-13 15:00:00,BUY-0038,retail,Mangga,1,25010.0,24320.0,False
ORD-02857,2024-11-13 16:00:00,BUY-0130,retail,Mangga,1,26193.0,24303.0,False
ORD-03455,2024-11-13 21:00:00,BUY-0147,retail,Nanas,1,12597.0,11988.0,False
ORD-03146,2024-11-14 08:00:00,BUY-0113,retail,Pepaya,3,9662.0,26529.0,False
ORD-00031,2024-11-14 12:00:00,BUY-0147,retail,Jeruk,2,22079.0,40303.0,False
ORD-00630,2024-11-14 14:00:00,BUY-0077,retail,Anggur,3,50728.0,139585.0,False
ORD-04126,2024-11-14 21:00:00,BUY-0091,retail,Anggur,1,52620.0,48172.0,False
ORD-01208,2024-11-15 08:00:00,BUY-0012,reseller,Semangka,17,9707.0,154708.0,False
ORD-01815,2024-11-15 09:00:00,BUY-0141,retail,Semangka,2,10007.0,18519.0,False
ORD-00944,2024-11-15 12:00:00,BUY-0144,retail,Pepaya,4,10416.0,39124.0,False
ORD-03186,2024-11-15 12:00:00,BUY-0146,retail,Nanas,4,12738.0,50035.0,False
ORD-02880,2024-11-15 12:00:00,BUY-0129,retail,Jeruk,2,22272.0,42504.0,False
ORD-02085,2024-11-15 15:00:00,BUY-0082,retail,Jeruk,1,23332.0,22627.0,False
ORD-01949,2024-11-15 16:00:00,BUY-0073,reseller,Mangga,33,25471.0,830913.0,False
ORD-03710,2024-11-15 17:00:00,BUY-0016,retail,Semangka,2,10355.0,19235.0,False
ORD-01327,2024-11-16 08:00:00,BUY-0008,retail,Anggur,2,52548.0,96383.0,False
ORD-03533,2024-11-16 11:00:00,BUY-0033,retail,Semangka,3,9505.0,28036.0,False
ORD-02684,2024-11-16 11:00:00,BUY-0075,retail,Apel,3,32286.0,89331.0,False
ORD-00010,2024-11-16 14:00:00,BUY-0029,retail,Jeruk,3,21595.0,60965.0,False
ORD-01720,2024-11-16 16:00:00,BUY-0112,retail,Mangga,1,25484.0,23247.0,False
ORD-02258,2024-11-17 09:00:00,BUY-0005,retail,Pisang,2,16728.0,33245.0,False
ORD-02894,2024-11-17 14:00:00,BUY-0018,retail,Anggur,1,52377.0,51076.0,False
ORD-00797,2024-11-17 15:00:00,BUY-0067,retail,Mangga,2,25780.0,49942.0,False
ORD-00942,2024-11-17 16:00:00,BUY-0131,retail,Anggur,1,54754.0,49736.0,False
ORD-02942,2024-11-17 16:00:00,BUY-0106,retail,Apel,1,32663.0,30681.0,False
ORD-03679,2024-11-17 19:00:00,BUY-0083,reseller,Apel,19,33026.0,589200.0,False
ORD-03414,2024-11-18 08:00:00,BUY-0029,retail,Nanas,1,12166.0,11043.0,False
ORD-01422,2024-11-18 08:00:00,BUY-0043,retail,Pepaya,3,10230.0,29225.0,False
ORD-00831,2024-11-18 10:00:00,BUY-0116,reseller,Nanas,20,11943.0,232647.0,False
ORD-02387,2024-11-18 12:00:00,BUY-0077,retail,Jeruk,4,22226.0,81910.0,False
ORD-03678,2024-11-18 13:00:00,BUY-0147,retail,Pepaya,2,10346.0,20068.0,False
ORD-02173,2024-11-18 15:00:00,BUY-0062,retail,Mangga,4,24365.0,87956.0,False
ORD-01689,2024-11-19 08:00:00,BUY-0137,reseller,Mangga,25,24219.0,597392.0,False
ORD-01735,2024-11-19 08:00:00,BUY-0116,reseller,Nanas,18,12910.0,209927.0,False
ORD-03787,2024-11-19 10:00:00,BUY-0092,retail,Semangka,1,9627.0,9100.0,False
ORD-01785,2024-11-20 10:00:00,BUY-0012,reseller,Jeruk,11,21876.0,231245.0,False
ORD-02814,2024-11-20 13:00:00,BUY-0019,reseller,Mangga,11,24907.0,265531.0,False
ORD-03822,2024-11-20 14:00:00,BUY-0010,retail,Mangga,2,26239.0,50284.0,False
ORD-00102,2024-11-20 17:00:00,BUY-0146,retail,Mangga,3,26123.0,71372.0,False
ORD-03016,2024-11-20 21:00:00,BUY-0095,retail,Anggur,3,53806.0,150831.0,False
ORD-01116,2024-11-21 11:00:00,BUY-0042,reseller,Mangga,21,26226.0,529143.0,False
ORD-00858,2024-11-21 12:00:00,BUY-0083,reseller,Apel,24,32479.0,728000.0,False
ORD-03209,2024-11-21 13:00:00,BUY-0005,retail,Apel,1,31614.0,30162.0,False
ORD-03101,2024-11-21 14:00:00,BUY-0072,retail,Pisang,4,16753.0,61362.0,False
ORD-03008,2024-11-21 15:00:00,BUY-0126,retail,Nanas,2,12746.0,25472.0,False
ORD-04117,2024-11-21 17:00:00,BUY-0102,retail,Apel,4,32480.0,118103.0,False
ORD-03879,2024-11-21 18:00:00,BUY-0004,retail,Nanas,2,12721.0,25027.0,False
ORD-00903,2024-11-21 19:00:00,BUY-0059,retail,Pepaya,3,10174.0,27469.0,False
ORD-00894,2024-11-21 20:00:00,BUY-0114,retail,Pepaya,2,9548.0,17261.0,False
ORD-02661,2024-11-22 08:00:00,BUY-0062,retail,Apel,4,32353.0,127102.0,False
ORD-01745,2024-11-22 09:00:00,BUY-0010,retail,Pepaya,3,9842.0,28252.0,False
ORD-00823,2024-11-22 12:00:00,BUY-0104,reseller,Mangga,13,23815.0,278914.0,False
ORD-00628,2024-11-22 12:00:00,BUY-0078,retail,Semangka,2,9700.0,19286.0,False
ORD-02076,2024-11-22 14:00:00,BUY-0026,retail,Apel,2,33253.0,65531.0,False
ORD-00607,2024-11-22 15:00:00,BUY-0088,retail,Anggur,4,50434.0,182420.0,False
ORD-00210,2024-11-22 18:00:00,BUY-0034,retail,Pepaya,1,9932.0,9050.0,False
ORD-00326,2024-11-22 20:00:00,BUY-0013,retail,Mangga,2,24043.0,45942.0,False
ORD-00721,2024-11-23 08:00:00,BUY-0092,retail,Pepaya,1,10189.0,10087.0,False
ORD-00888,2024-11-23 09:00:00,BUY-0091,retail,Jeruk,1,23341.0,21429.0,False
ORD-00556,2024-11-23 12:00:00,BUY-0075,retail,Jeruk,3,21450.0,61520.0,False
ORD-02622,2024-11-23 13:00:00,BUY-0043,retail,Nanas,1,12912.0,12803.0,False
ORD-00256,2024-11-23 15:00:00,BUY-0114,retail,Mangga,3,23866.0,65923.0,False
ORD-02421,2024-11-23 15:00:00,BUY-0147,retail,Pisang,3,16573.0,47658.0,False
ORD-02196,2024-11-23 17:00:00,BUY-0112,retail,Mangga,1,24595.0,24222.0,False
ORD-00399,2024-11-23 18:00:00,BUY-0146,retail,Mangga,4,25668.0,101219.0,False
ORD-02003,2024-11-24 16:00:00,BUY-0065,retail,Pepaya,1,10198.0,10185.0,False
ORD-01120,2024-11-24 21:00:00,BUY-0048,retail,Semangka,2,10426.0,19764.0,False
ORD-02750,2024-11-25 01:00:00,BUY-0002,retail,Anggur,106,52378.0,115826.0,True
ORD-02067,2024-11-25 09:00:00,BUY-0046,reseller,Anggur,34,51771.0,1696825.0,False
ORD-04044,2024-11-25 12:00:00,BUY-0003,reseller,Apel,35,32522.0,1136975.0,False
ORD-03529,2024-11-25 12:00:00,BUY-0042,reseller,Semangka,28,10335.0,277442.0,False
ORD-02315,2024-11-25 13:00:00,BUY-0108,retail,Pisang,3,15972.0,47371.0,False
ORD-01130,2024-11-25 13:00:00,BUY-0102,retail,Nanas,3,12969.0,35340.0,False
ORD-03752,2024-11-25 16:00:00,BUY-0005,retail,Pepaya,1,9963.0,9004.0,False
ORD-03766,2024-11-25 17:00:00,BUY-0134,retail,Apel,4,32485.0,125346.0,False
ORD-03384,2024-11-25 17:00:00,BUY-0081,retail,Pepaya,2,10153.0,18741.0,False
ORD-00564,2024-11-25 18:00:00,BUY-0090,retail,Anggur,4,51459.0,189449.0,False
ORD-01321,2024-11-26 08:00:00,BUY-0021,retail,Mangga,1,24782.0,24222.0,False
ORD-01824,2024-11-26 11:00:00,BUY-0149,retail,Apel,4,32151.0,123697.0,False
ORD-02329,2024-11-26 13:00:00,BUY-0092,retail,Mangga,3,25538.0,71983.0,False
ORD-01250,2024-11-26 15:00:00,BUY-0078,retail,Pepaya,4,9526.0,35646.0,False
ORD-01517,2024-11-27 09:00:00,BUY-0112,retail,Pisang,1,15873.0,14512.0,False
ORD-01413,2024-11-27 13:00:00,BUY-0111,retail,Pepaya,3,10142.0,29461.0,False
ORD-00949,2024-11-27 13:00:00,BUY-0139,retail,Pepaya,2,10187.0,19375.0,False
ORD-00781,2024-11-27 19:00:00,BUY-0119,retail,Jeruk,2,23186.0,43691.0,False
ORD-03272,2024-11-27 20:00:00,BUY-0034,retail,Semangka,3,9731.0,27703.0,False
ORD-01996,2024-11-28 02:00:00,BUY-0124,retail,Mangga,57,25659.0,51855.0,True
ORD-03234,2024-11-28 10:00:00,BUY-0118,retail,Pepaya,4,9745.0,36422.0,False
ORD-03082,2024-11-28 11:00:00,BUY-0107,retail,Nanas,2,12481.0,22748.0,False
ORD-00240,2024-11-28 12:00:00,BUY-0080,retail,Semangka,3,10467.0,31366.0,False
ORD-01929,2024-11-28 15:00:00,BUY-0081,retail,Apel,4,32139.0,123279.0,False
ORD-01050,2024-11-29 12:00:00,BUY-0092,retail,Anggur,3,52580.0,157596.0,False
ORD-00352,2024-11-29 19:00:00,BUY-0103,retail,Pepaya,4,10192.0,37901.0,False
ORD-02638,2024-11-29 21:00:00,BUY-0010,retail,Anggur,2,54302.0,104039.0,False
ORD-01713,2024-11-30 11:00:00,BUY-0068,retail,Semangka,1,9508.0,9424.0,False
ORD-03424,2024-11-30 11:00:00,BUY-0126,retail,Pisang,3,16737.0,46629.0,False
ORD-02219,2024-12-01 09:00:00,BUY-0136,retail,Mangga,4,24965.0,98932.0,False
ORD-02876,2024-12-01 11:00:00,BUY-0122,retail,Jeruk,1,23251.0,22897.0,False
ORD-03253,2024-12-01 16:00:00,BUY-0058,retail,Nanas,3,12495.0,37074.0,False
ORD-03014,2024-12-01 18:00:00,BUY-0065,retail,Nanas,1,12887.0,12214.0,False
ORD-00788,2024-12-01 20:00:00,BUY-0109,retail,Jeruk,2,23308.0,43666.0,False
ORD-01651,2024-12-02 00:00:00,BUY-0135,retail,Apel,57,34066.0,142946.0,True
ORD-02284,2024-12-02 11:00:00,BUY-0015,retail,Apel,2,32935.0,61553.0,False
ORD-01739,2024-12-02 17:00:00,BUY-0093,retail,Anggur,1,52707.0,50955.0,False
ORD-02283,2024-12-02 18:00:00,BUY-0049,retail,Nanas,4,11996.0,44488.0,False
ORD-03340,2024-12-03 08:00:00,BUY-0099,retail,Anggur,2,51587.0,98059.0,False
ORD-01439,2024-12-03 09:00:00,BUY-0068,retail,Jeruk,3,22923.0,65563.0,False
ORD-02185,2024-12-03 11:00:00,BUY-0073,reseller,Pepaya,36,10160.0,359515.0,False
ORD-04103,2024-12-03 21:00:00,BUY-0071,retail,Mangga,3,24087.0,68695.0,False
ORD-01167,2024-12-04 08:00:00,BUY-0142,retail,Pepaya,4,9624.0,36238.0,False
ORD-03494,2024-12-04 08:00:00,BUY-0071,retail,Semangka,4,10068.0,36455.0,False
ORD-00468,2024-12-04 15:00:00,BUY-0024,reseller,Anggur,33,54387.0,1618920.0,False
ORD-03897,2024-12-04 16:00:00,BUY-0069,retail,Pisang,4,17313.0,66184.0,False
ORD-01158,2024-12-04 16:00:00,BUY-0140,retail,Semangka,1,9563.0,9464.0,False
ORD-03883,2024-12-04 17:00:00,BUY-0024,reseller,Mangga,17,25602.0,421991.0,False
ORD-00672,2024-12-04 18:00:00,BUY-0063,retail,Mangga,1,25692.0,23694.0,False
ORD-03138,2024-12-04 21:00:00,BUY-0018,retail,Nanas,3,12818.0,35167.0,False
ORD-00026,2024-12-05 09:00:00,BUY-0033,retail,Jeruk,2,22063.0,42686.0,False
ORD-01527,2024-12-05 10:00:00,BUY-0039,retail,Semangka,1,9636.0,9606.0,False
ORD-01162,2024-12-05 12:00:00,BUY-0018,retail,Nanas,1,12652.0,12371.0,False
ORD-00214,2024-12-05 21:00:00,BUY-0096,retail,Apel,1,31590.0,30872.0,False
ORD-03378,2024-12-06 08:00:00,BUY-0060,retail,Pepaya,1,9872.0,9133.0,False
ORD-00012,2024-12-06 09:00:00,BUY-0115,retail,Pepaya,1,10474.0,9824.0,False
ORD-02761,2024-12-06 10:00:00,BUY-0074,retail,Semangka,1,10173.0,9785.0,False
ORD-00508,2024-12-06 15:00:00,BUY-0150,retail,Nanas,1,12124.0,11479.0,False
ORD-00213,2024-12-06 21:00:00,BUY-0126,retail,Semangka,3,9719.0,26721.0,False
ORD-00459,2024-12-07 10:00:00,BUY-0145,retail,Semangka,3,9892.0,28546.0,False
ORD-02662,2024-12-07 10:00:00,BUY-0145,retail,Semangka,2,10172.0,20137.0,False
ORD-03210,2024-12-07 10:00:00,BUY-0059,retail,Pepaya,3,10213.0,29127.0,False
ORD-01224,2024-12-07 11:00:00,BUY-0118,retail,Pepaya,3,9804.0,29296.0,False
ORD-00906,2024-12-07 11:00:00,BUY-0035,retail,Mangga,4,24530.0,97715.0,False
ORD-00669,2024-12-07 13:00:00,BUY-0134,retail,Nanas,4,12175.0,45650.0,False
ORD-04107,2024-12-07 14:00:00,BUY-0140,retail,Mangga,1,26088.0,25080.0,False
ORD-03116,2024-12-07 16:00:00,BUY-0094,retail,Jeruk,4,21418.0,78304.0,False
ORD-03580,2024-12-08 09:00:00,BUY-0075,retail,Anggur,4,54514.0,214720.0,False
ORD-02383,2024-12-08 09:00:00,BUY-0032,reseller,Mangga,22,25684.0,532030.0,False
ORD-00460,2024-12-08 09:00:00,BUY-0020,retail,Pepaya,3,9590.0,28008.0,False
ORD-04007,2024-12-08 12:00:00,BUY-0088,retail,Jeruk,2,21997.0,40704.0,False
ORD-02633,2024-12-08 12:00:00,BUY-0081,retail,Semangka,2,9856.0,19249.0,False
ORD-02831,2024-12-08 16:00:00,BUY-0036,retail,Jeruk,4,21891.0,84564.0,False
ORD-00215,2024-12-08 16:00:00,BUY-0144,retail,Semangka,1,9524.0,8640.0,False
ORD-02614,2024-12-08 19:00:00,BUY-0074,retail,Semangka,4,10461.0,41788.0,False
ORD-03058,2024-12-08 20:00:00,BUY-0103,retail,Jeruk,4,22607.0,86704.0,False
ORD-01529,2024-12-09 16:00:00,BUY-0066,retail,Pepaya,1,10440.0,10399.0,False
ORD-01754,2024-12-09 16:00:00,BUY-0052,retail,Semangka,3,10048.0,30090.0,False
ORD-04115,2024-12-09 16:00:00,BUY-0040,retail,Pisang,2,15887.0,31024.0,False
ORD-02447,2024-12-09 17:00:00,BUY-0056,retail,Apel,3,33764.0,91387.0,False
ORD-02800,2024-12-09 17:00:00,BUY-0066,retail,Pisang,3,16819.0,48760.0,False
ORD-01884,2024-12-10 10:00:00,BUY-0145,retail,Apel,3,33543.0,96348.0,False
ORD-03545,2024-12-10 11:00:00,BUY-0144,retail,Nanas,2,12917.0,23811.0,False
ORD-02956,2024-12-10 12:00:00,BUY-0110,reseller,Mangga,19,24343.0,433044.0,False
ORD-02516,2024-12-10 15:00:00,BUY-0036,retail,Anggur,4,54827.0,199318.0,False
ORD-00027,2024-12-10 16:00:00,BUY-0065,retail,Pisang,1,16858.0,16212.0,False
ORD-02485,2024-12-10 21:00:00,BUY-0144,retail,Semangka,2,9750.0,19352.0,False
ORD-02227,2024-12-10 21:00:00,BUY-0113,retail,Anggur,4,51461.0,198444.0,False
ORD-01300,2024-12-10 21:00:00,BUY-0064,retail,Semangka,3,9919.0,27510.0,False
ORD-00403,2024-12-11 09:00:00,BUY-0116,reseller,Anggur,23,53691.0,1143951.0,False
ORD-00091,2024-12-11 11:00:00,BUY-0143,reseller,Mangga,35,24617.0,861526.0,False
ORD-02909,2024-12-11 17:00:00,BUY-0083,reseller,Nanas,28,12639.0,338291.0,False
ORD-02555,2024-12-11 19:00:00,BUY-0030,retail,Anggur,3,53924.0,147048.0,False
ORD-01956,2024-12-11 20:00:00,BUY-0063,retail,Apel,2,31036.0,61905.0,False
ORD-00520,2024-12-12 00:00:00,BUY-0147,retail,Pisang,55,16238.0,29286.0,True
ORD-02737,2024-12-12 03:00:00,BUY-0095,retail,Pepaya,155,9776.0,42206.0,True
ORD-02458,2024-12-12 09:00:00,BUY-0093,retail,Apel,1,33003.0,31002.0,False
ORD-00065,2024-12-12 11:00:00,BUY-0029,retail,Jeruk,2,22268.0,43697.0,False
ORD-04088,2024-12-12 12:00:00,BUY-0072,retail,Nanas,1,12887.0,11601.0,False
ORD-00456,2024-12-12 15:00:00,BUY-0141,retail,Semangka,2,9845.0,18419.0,False
ORD-03857,2024-12-12 20:00:00,BUY-0029,retail,Anggur,2,52349.0,101805.0,False
ORD-02936,2024-12-13 08:00:00,BUY-0053,retail,Nanas,3,12534.0,34140.0,False
ORD-01864,2024-12-13 09:00:00,BUY-0040,retail,Pepaya,2,10349.0,19424.0,False
ORD-03958,2024-12-13 09:00:00,BUY-0082,retail,Pepaya,4,10374.0,39177.0,False
ORD-01339,2024-12-13 11:00:00,BUY-0013,retail,Pisang,4,16348.0,64936.0,False
ORD-00227,2024-12-13 12:00:00,BUY-0117,retail,Jeruk,1,22858.0,20771.0,False
ORD-03462,2024-12-13 15:00:00,BUY-0119,retail,Jeruk,2,22894.0,45685.0,False
ORD-01840,2024-12-13 17:00:00,BUY-0113,retail,Semangka,2,9738.0,17599.0,False
ORD-01826,2024-12-13 17:00:00,BUY-0116,reseller,Mangga,39,24793.0,910410.0,False
ORD-01887,2024-12-13 21:00:00,BUY-0037,retail,Jeruk,1,21496.0,20369.0,False
ORD-03000,2024-12-13 21:00:00,BUY-0093,retail,Semangka,3,10438.0,30353.0,False
ORD-03928,2024-12-14 08:00:00,BUY-0031,retail,Semangka,2,10289.0,20240.0,False
ORD-02345,2024-12-14 11:00:00,BUY-0117,retail,Pepaya,3,10361.0,29760.0,False
ORD-03629,2024-12-14 12:00:00,BUY-0101,reseller,Mangga,37,24123.0,809934.0,False
ORD-03396,2024-12-14 20:00:00,BUY-0068,retail,Anggur,1,53301.0,48589.0,False
ORD-02835,2024-12-14 21:00:00,BUY-0047,retail,Pepaya,3,9920.0,28732.0,False
ORD-03674,2024-12-15 09:00:00,BUY-0059,retail,Nanas,1,13050.0,11978.0,False
ORD-01854,2024-12-15 17:00:00,BUY-0059,retail,Pisang,3,17202.0,50961.0,False
ORD-02392,2024-12-15 17:00:00,BUY-0036,retail,Mangga,4,24132.0,89859.0,False
ORD-00749,2024-12-15 18:00:00,BUY-0123,retail,Apel,4,32043.0,115645.0,False
ORD-02228,2024-12-16 11:00:00,BUY-0126,retail,Nanas,4,12466.0,48481.0,False
ORD-03212,2024-12-16 16:00:00,BUY-0067,retail,Jeruk,3,22438.0,67042.0,False
ORD-01818,2024-12-16 19:00:00,BUY-0116,reseller,Pepaya,11,9760.0,102751.0,False
ORD-03154,2024-12-16 21:00:00,BUY-0069,retail,Apel,3,32093.0,88620.0,False
ORD-03503,2024-12-17 09:00:00,BUY-0033,retail,Jeruk,1,21456.0,20484.0,False
ORD-01333,2024-12-17 11:00:00,BUY-0041,retail,Apel,3,32774.0,88509.0,False
ORD-03202,2024-12-17 13:00:00,BUY-0121,retail,Mangga,1,24489.0,24378.0,False
ORD-03555,2024-12-18 09:00:00,BUY-0110,reseller,Pepaya,27,9734.0,239446.0,False
ORD-00131,2024-12-18 09:00:00,BUY-0119,retail,Pisang,1,16402.0,15403.0,False
ORD-02539,2024-12-18 12:00:00,BUY-0073,reseller,Jeruk,14,21435.0,299038.0,False
ORD-02535,2024-12-18 14:00:00,BUY-0041,retail,Nanas,3,12367.0,34783.0,False
ORD-03711,2024-12-18 20:00:00,BUY-0033,retail,Apel,3,32941.0,96802.0,False
ORD-02449,2024-12-19 10:00:00,BUY-0089,retail,Pisang,3,17209.0,48714.0,False
ORD-01314,2024-12-19 11:00:00,BUY-0129,retail,Pisang,4,16708.0,64384.0,False
ORD-03187,2024-12-19 11:00:00,BUY-0093,retail,Apel,1,34100.0,31405.0,False
ORD-03994,2024-12-19 12:00:00,BUY-0132,reseller,Semangka,39,10008.0,355447.0,False
ORD-00766,2024-12-19 12:00:00,BUY-0118,retail,Anggur,2,53228.0,101236.0,False
ORD-00055,2024-12-19 15:00:00,BUY-0051,retail,Anggur,3,52634.0,154505.0,False
ORD-00950,2024-12-19 16:00:00,BUY-0056,retail,Apel,2,30977.0,56918.0,False
ORD-01857,2024-12-19 17:00:00,BUY-0022,retail,Mangga,1,25846.0,23719.0,False
ORD-01653,2024-12-19 21:00:00,BUY-0014,reseller,Pepaya,38,10285.0,370424.0,False
ORD-03107,2024-12-20 09:00:00,BUY-0097,retail,Anggur,3,50741.0,148989.0,False
ORD-01267,2024-12-20 18:00:00,BUY-0014,reseller,Apel,30,32223.0,938388.0,False
ORD-03056,2024-12-20 19:00:00,BUY-0008,retail,Jeruk,1,21559.0,21313.0,False
ORD-02182,2024-12-21 04:00:00,BUY-0037,retail,Jeruk,119,23382.0,219904.0,True
ORD-03921,2024-12-21 10:00:00,BUY-0016,retail,Anggur,1,53211.0,50365.0,False
ORD-02326,2024-12-21 12:00:00,BUY-0074,retail,Semangka,1,10245.0,9318.0,False
ORD-00245,2024-12-21 18:00:00,BUY-0023,reseller,Jeruk,29,22665.0,627661.0,False
ORD-02727,2024-12-21 18:00:00,BUY-0045,reseller,Semangka,23,9836.0,208277.0,False
ORD-03088,2024-12-22 11:00:00,BUY-0037,retail,Pisang,3,17243.0,51032.0,False
ORD-04039,2024-12-22 14:00:00,BUY-0056,retail,Mangga,3,24791.0,72767.0,False
ORD-03689,2024-12-22 16:00:00,BUY-0150,retail,Jeruk,4,23177.0,87449.0,False
ORD-02346,2024-12-22 20:00:00,BUY-0045,reseller,Apel,19,33919.0,586051.0,False
ORD-03733,2024-12-22 21:00:00,BUY-0094,retail,Semangka,2,9805.0,19082.0,False
ORD-03655,2024-12-23 09:00:00,BUY-0002,retail,Pisang,3,16029.0,45405.0,False
ORD-00316,2024-12-23 14:00:00,BUY-0014,reseller,Pepaya,29,9861.0,284253.0,False
ORD-01193,2024-12-23 15:00:00,BUY-0148,retail,Pepaya,3,10413.0,29576.0,False
ORD-01146,2024-12-23 16:00:00,BUY-0091,retail,Pisang,1,17081.0,16349.0,False
ORD-02159,2024-12-23 19:00:00,BUY-0106,retail,Semangka,3,9585.0,28561.0,False
ORD-04019,2024-12-23 21:00:00,BUY-0053,retail,Pepaya,2,10216.0,19383.0,False
ORD-03219,2024-12-24 13:00:00,BUY-0018,retail,Jeruk,4,21927.0,83004.0,False
ORD-02491,2024-12-24 17:00:00,BUY-0037,retail,Pisang,1,15822.0,14824.0,False
ORD-03273,2024-12-25 08:00:00,BUY-0009,retail,Pisang,3,16036.0,44374.0,False
ORD-00856,2024-12-25 08:00:00,BUY-0136,retail,Semangka,2,10360.0,19937.0,False
ORD-03062,2024-12-25 10:00:00,BUY-0104,reseller,Jeruk,29,22257.0,631076.0,False
ORD-02125,2024-12-25 16:00:00,BUY-0078,retail,Apel,4,32229.0,120627.0,False
ORD-00586,2024-12-25 16:00:00,BUY-0087,retail,Jeruk,2,22728.0,43137.0,False
ORD-03826,2024-12-25 17:00:00,BUY-0002,retail,Jeruk,1,23562.0,22888.0,False
ORD-01457,2024-12-25 20:00:00,BUY-0014,reseller,Mangga,16,24854.0,373311.0,False
ORD-00716,2024-12-26 08:00:00,BUY-0098,retail,Anggur,2,52285.0,102258.0,False
ORD-02579,2024-12-26 09:00:00,BUY-0093,retail,Pepaya,3,10278.0,28131.0,False
ORD-00859,2024-12-26 10:00:00,BUY-0028,retail,Nanas,4,12035.0,45006.0,False
ORD-01986,2024-12-26 17:00:00,BUY-0052,retail,Anggur,3,54210.0,156864.0,False
ORD-00736,2024-12-27 12:00:00,BUY-0075,retail,Nanas,1,12866.0,12156.0,False
ORD-00424,2024-12-27 13:00:00,BUY-0003,reseller,Nanas,17,12378.0,198836.0,False
ORD-00308,2024-12-27 16:00:00,BUY-0113,retail,Pisang,3,16532.0,48871.0,False
ORD-02585,2024-12-27 20:00:00,BUY-0082,retail,Jeruk,4,23181.0,86890.0,False
ORD-03614,2024-12-28 10:00:00,BUY-0061,retail,Nanas,4,12236.0,45095.0,False
ORD-03395,2024-12-28 11:00:00,BUY-0054,retail,Nanas,2,12247.0,23418.0,False
ORD-00092,2024-12-28 14:00:00,BUY-0077,retail,Anggur,2,51134.0,97198.0,False
